Date,BTC-USD,GC=F,^GSPC
2017-10-18,5590.68994140625,1279.9000244140625,2561.260009765625
2017-10-19,5708.52001953125,1286.9000244140625,2562.10009765625
2017-10-20,6011.4501953125,1277.4000244140625,2575.2099609375
2017-10-21,6031.60009765625,,
2017-10-22,6008.419921875,,
2017-10-23,5930.31982421875,1277.699951171875,2564.97998046875
2017-10-24,5526.64013671875,1275.0,2569.1298828125
2017-10-25,5750.7998046875,1275.4000244140625,2557.14990234375
2017-10-26,5904.830078125,1266.300048828125,2560.39990234375
2017-10-27,5780.89990234375,1268.5,2581.070068359375
2017-10-28,5753.08984375,,
2017-10-29,6153.85009765625,,
2017-10-30,6130.52978515625,1274.0999755859375,2572.830078125
2017-10-31,6468.39990234375,1267.0,2575.260009765625
2017-11-01,6767.31005859375,1274.0999755859375,2579.360107421875
2017-11-02,7078.5,1274.9000244140625,2579.85009765625
2017-11-03,7207.759765625,1266.5,2587.840087890625
2017-11-04,7379.9501953125,,
2017-11-05,7407.41015625,,
2017-11-06,7022.759765625,1279.4000244140625,2591.1298828125
2017-11-07,7144.3798828125,1273.699951171875,2590.639892578125
2017-11-08,7459.68994140625,1281.5999755859375,2594.3798828125
2017-11-09,7143.580078125,1285.5999755859375,2584.6201171875
2017-11-10,6618.14013671875,1272.4000244140625,2582.300048828125
2017-11-11,6357.60009765625,,
2017-11-12,5950.06982421875,,
2017-11-13,6559.490234375,1277.300048828125,2584.840087890625
2017-11-14,6635.75,1281.5,2578.8701171875
2017-11-15,7315.5400390625,1276.5,2564.6201171875
2017-11-16,7871.68994140625,1277.4000244140625,2585.639892578125
2017-11-17,7708.990234375,1295.800048828125,2578.85009765625
2017-11-18,7790.14990234375,,
2017-11-19,8036.490234375,,
2017-11-20,8200.6396484375,1274.5999755859375,2582.139892578125
2017-11-21,8071.259765625,1281.0999755859375,2599.030029296875
2017-11-22,8253.5498046875,1291.5999755859375,2597.080078125
2017-11-23,8038.77001953125,,
2017-11-24,8253.6904296875,1286.699951171875,2602.419921875
2017-11-25,8790.919921875,,
2017-11-26,9330.5498046875,,
2017-11-27,9818.349609375,1293.800048828125,2601.419921875
2017-11-28,10058.7998046875,1294.699951171875,2627.0400390625
2017-11-29,9888.6103515625,1282.0999755859375,2626.070068359375
2017-11-30,10233.599609375,1273.199951171875,2647.580078125
2017-12-01,10975.599609375,1278.800048828125,2642.219970703125
2017-12-02,11074.599609375,,
2017-12-03,11323.2001953125,,
2017-12-04,11657.2001953125,1274.300048828125,2639.43994140625
2017-12-05,11916.7001953125,1261.5999755859375,2629.570068359375
2017-12-06,14291.5,1262.800048828125,2629.27001953125
2017-12-07,17899.69921875,1249.800048828125,2636.97998046875
2017-12-08,16569.400390625,1245.199951171875,2651.5
2017-12-09,15178.2001953125,,
2017-12-10,15455.400390625,,
2017-12-11,16936.80078125,1243.699951171875,2659.989990234375
2017-12-12,17415.400390625,1238.5,2664.110107421875
2017-12-13,16408.19921875,1245.4000244140625,2662.85009765625
2017-12-14,16564.0,1253.800048828125,2652.010009765625
2017-12-15,17706.900390625,1254.300048828125,2675.81005859375
2017-12-16,19497.400390625,,
2017-12-17,19140.80078125,,
2017-12-18,19114.19921875,1262.199951171875,2690.159912109375
2017-12-19,17776.69921875,1260.699951171875,2681.469970703125
2017-12-20,16624.599609375,1266.0999755859375,2679.25
2017-12-21,15802.900390625,1267.300048828125,2684.570068359375
2017-12-22,13831.7998046875,1275.4000244140625,2683.340087890625
2017-12-23,14699.2001953125,,
2017-12-24,13925.7998046875,,
2017-12-25,14026.599609375,,
2017-12-26,16099.7998046875,1284.0999755859375,2680.5
2017-12-27,15838.5,1287.0,2682.6201171875
2017-12-28,14606.5,1294.0999755859375,2687.5400390625
2017-12-29,14656.2001953125,1306.300048828125,2673.610107421875
2017-12-30,12952.2001953125,,
2017-12-31,14156.400390625,,
2018-01-01,13657.2001953125,,
2018-01-02,14982.099609375,1313.699951171875,2695.81005859375
2018-01-03,15201.0,1316.199951171875,2713.06005859375
2018-01-04,15599.2001953125,1319.4000244140625,2723.989990234375
2018-01-05,17429.5,1320.300048828125,2743.14990234375
2018-01-06,17527.0,,
2018-01-07,16477.599609375,,
2018-01-08,15170.099609375,1318.5999755859375,2747.7099609375
2018-01-09,14595.400390625,1311.699951171875,2751.2900390625
2018-01-10,14973.2998046875,1317.4000244140625,2748.22998046875
2018-01-11,13405.7998046875,1320.5999755859375,2767.56005859375
2018-01-12,13980.599609375,1333.4000244140625,2786.239990234375
2018-01-13,14360.2001953125,,
2018-01-14,13772.0,,
2018-01-15,13819.7998046875,,
2018-01-16,11490.5,1335.4000244140625,2776.419921875
2018-01-17,11188.599609375,1338.0,2802.56005859375
2018-01-18,11474.900390625,1326.0,2798.030029296875
2018-01-19,11607.400390625,1331.9000244140625,2810.300048828125
2018-01-20,12899.2001953125,,
2018-01-21,11600.099609375,,
2018-01-22,10931.400390625,1330.9000244140625,2832.969970703125
2018-01-23,10868.400390625,1335.699951171875,2839.1298828125
2018-01-24,11359.400390625,1355.9000244140625,2837.5400390625
2018-01-25,11259.400390625,1362.4000244140625,2839.25
2018-01-26,11171.400390625,1351.5999755859375,2872.8701171875
2018-01-27,11440.7001953125,,
2018-01-28,11786.2998046875,,
2018-01-29,11296.400390625,,2853.530029296875
2018-01-30,10106.2998046875,1335.4000244140625,2822.429931640625
2018-01-31,10221.099609375,1339.0,2823.81005859375
2018-02-01,9170.5400390625,1344.300048828125,2821.97998046875
2018-02-02,8830.75,1333.699951171875,2762.1298828125
2018-02-03,9174.91015625,,
2018-02-04,8277.009765625,,
2018-02-05,6955.27001953125,1333.0,2648.93994140625
2018-02-06,7754.0,1326.0999755859375,2695.139892578125
2018-02-07,7621.2998046875,1311.5999755859375,2681.659912109375
2018-02-08,8265.58984375,1316.9000244140625,2581.0
2018-02-09,8736.98046875,1313.0999755859375,2619.550048828125
2018-02-10,8621.900390625,,
2018-02-11,8129.97021484375,,
2018-02-12,8926.5703125,1324.199951171875,2656.0
2018-02-13,8598.3095703125,1328.0999755859375,2662.93994140625
2018-02-14,9494.6298828125,1355.5,2698.6298828125
2018-02-15,10166.400390625,1352.0999755859375,2731.199951171875
2018-02-16,10233.900390625,1353.199951171875,2732.219970703125
2018-02-17,11112.7001953125,,
2018-02-18,10551.7998046875,,
2018-02-19,11225.2998046875,,
2018-02-20,11403.7001953125,1328.800048828125,2716.260009765625
2018-02-21,10690.400390625,1330.0,2701.330078125
2018-02-22,10005.0,1330.5999755859375,2703.9599609375
2018-02-23,10301.099609375,1328.199951171875,2747.300048828125
2018-02-24,9813.0703125,,
2018-02-25,9664.73046875,,
2018-02-26,10366.7001953125,1330.699951171875,2779.60009765625
2018-02-27,10725.599609375,1315.5,2744.280029296875
2018-02-28,10397.900390625,1315.5,2713.830078125
2018-03-01,10951.0,1302.9000244140625,2677.669921875
2018-03-02,11086.400390625,1321.0999755859375,2691.25
2018-03-03,11489.7001953125,,
2018-03-04,11512.599609375,,
2018-03-05,11573.2998046875,1318.0999755859375,2720.93994140625
2018-03-06,10779.900390625,1333.5999755859375,2728.1201171875
2018-03-07,9965.5703125,1326.0,2726.800048828125
2018-03-08,9395.009765625,1319.9000244140625,2738.969970703125
2018-03-09,9337.5498046875,1322.4000244140625,2786.570068359375
2018-03-10,8866.0,,
2018-03-11,9578.6298828125,,
2018-03-12,9205.1201171875,1319.4000244140625,2783.02001953125
2018-03-13,9194.849609375,1325.9000244140625,2765.31005859375
2018-03-14,8269.8095703125,1324.4000244140625,2749.47998046875
2018-03-15,8300.8603515625,1316.800048828125,2747.330078125
2018-03-16,8338.349609375,1311.300048828125,2752.010009765625
2018-03-17,7916.8798828125,,
2018-03-18,8223.6796875,,
2018-03-19,8630.650390625,1316.800048828125,2712.919921875
2018-03-20,8913.4697265625,1311.0999755859375,2716.93994140625
2018-03-21,8929.2802734375,1320.699951171875,2711.929931640625
2018-03-22,8728.4697265625,1326.5999755859375,2643.68994140625
2018-03-23,8879.6201171875,1349.300048828125,2588.260009765625
2018-03-24,8668.1201171875,,
2018-03-25,8495.7802734375,,
2018-03-26,8209.400390625,1354.4000244140625,2658.550048828125
2018-03-27,7833.0400390625,1341.300048828125,2612.6201171875
2018-03-28,7954.47998046875,1324.199951171875,2605.0
2018-03-29,7165.7001953125,1322.800048828125,2640.8701171875
2018-03-30,6890.52001953125,,
2018-03-31,6973.52978515625,,
2018-04-01,6844.22998046875,,
2018-04-02,7083.7998046875,1342.0999755859375,2581.8798828125
2018-04-03,7456.10986328125,1332.800048828125,2614.449951171875
2018-04-04,6853.83984375,1335.800048828125,2644.68994140625
2018-04-05,6811.47021484375,1324.300048828125,2662.840087890625
2018-04-06,6636.31982421875,1331.9000244140625,2604.469970703125
2018-04-07,6911.08984375,,
2018-04-08,7023.52001953125,,
2018-04-09,6770.72998046875,1336.300048828125,2613.159912109375
2018-04-10,6834.759765625,1342.0,2656.8701171875
2018-04-11,6968.31982421875,1356.5,2642.18994140625
2018-04-12,7889.25,1338.4000244140625,2663.989990234375
2018-04-13,7895.9599609375,1344.800048828125,2656.300048828125
2018-04-14,7986.240234375,,
2018-04-15,8329.1103515625,,
2018-04-16,8058.669921875,1347.5,2677.840087890625
2018-04-17,7902.08984375,1347.199951171875,2706.389892578125
2018-04-18,8163.419921875,1351.199951171875,2708.639892578125
2018-04-19,8294.3095703125,1346.800048828125,2693.1298828125
2018-04-20,8845.830078125,1336.699951171875,2670.139892578125
2018-04-21,8895.580078125,,
2018-04-22,8802.4599609375,,
2018-04-23,8930.8798828125,1322.5,2670.2900390625
2018-04-24,9697.5,1331.4000244140625,2634.56005859375
2018-04-25,8845.740234375,1321.199951171875,2639.39990234375
2018-04-26,9281.509765625,1316.300048828125,2666.93994140625
2018-04-27,8987.0498046875,1320.300048828125,2669.909912109375
2018-04-28,9348.48046875,,
2018-04-29,9419.080078125,,
2018-04-30,9240.5498046875,1316.199951171875,2648.050048828125
2018-05-01,9119.009765625,1303.800048828125,2654.800048828125
2018-05-02,9235.919921875,1302.5999755859375,2635.669921875
2018-05-03,9743.8603515625,1310.699951171875,2629.72998046875
2018-05-04,9700.759765625,1312.699951171875,2663.419921875
2018-05-05,9858.150390625,,
2018-05-06,9654.7998046875,,
2018-05-07,9373.009765625,1312.199951171875,2672.6298828125
2018-05-08,9234.8203125,1312.0,2671.919921875
2018-05-09,9325.1796875,1311.300048828125,2697.7900390625
2018-05-10,9043.9404296875,1320.800048828125,2723.070068359375
2018-05-11,8441.490234375,1319.0,2727.719970703125
2018-05-12,8504.8896484375,,
2018-05-13,8723.9404296875,,
2018-05-14,8716.7900390625,1316.5,2730.1298828125
2018-05-15,8510.3798828125,1288.9000244140625,2711.449951171875
2018-05-16,8368.830078125,1290.199951171875,2722.4599609375
2018-05-17,8094.31982421875,1288.199951171875,2720.1298828125
2018-05-18,8250.9697265625,1290.199951171875,2712.969970703125
2018-05-19,8247.1796875,,
2018-05-20,8513.25,,
2018-05-21,8418.990234375,1290.199951171875,2733.010009765625
2018-05-22,8041.77978515625,1291.699951171875,2724.43994140625
2018-05-23,7557.81982421875,1289.300048828125,2733.2900390625
2018-05-24,7587.33984375,1303.699951171875,2727.760009765625
2018-05-25,7480.14013671875,1303.300048828125,2721.330078125
2018-05-26,7355.8798828125,,
2018-05-27,7368.22021484375,,
2018-05-28,7135.990234375,,
2018-05-29,7472.58984375,1298.699951171875,2689.860107421875
2018-05-30,7406.52001953125,1301.5,2724.010009765625
2018-05-31,7494.169921875,1300.0999755859375,2705.27001953125
2018-06-01,7541.4501953125,1294.800048828125,2734.6201171875
2018-06-02,7643.4501953125,,
2018-06-03,7720.25,,
2018-06-04,7514.47021484375,1293.0999755859375,2746.8701171875
2018-06-05,7633.759765625,1297.5,2748.800048828125
2018-06-06,7653.97998046875,1297.0999755859375,2772.35009765625
2018-06-07,7678.240234375,1298.699951171875,2770.3701171875
2018-06-08,7624.919921875,1298.0999755859375,2779.030029296875
2018-06-09,7531.97998046875,,
2018-06-10,6786.02001953125,,
2018-06-11,6906.919921875,1298.9000244140625,2782.0
2018-06-12,6582.35986328125,1295.0999755859375,2786.85009765625
2018-06-13,6349.89990234375,1296.9000244140625,2775.6298828125
2018-06-14,6675.35009765625,1304.0,2782.489990234375
2018-06-15,6456.580078125,1274.5999755859375,2779.659912109375
2018-06-16,6550.16015625,,
2018-06-17,6499.27001953125,,
2018-06-18,6734.81982421875,1276.199951171875,2773.75
2018-06-19,6769.93994140625,1275.5999755859375,2762.590087890625
2018-06-20,6776.5498046875,1271.199951171875,2767.320068359375
2018-06-21,6729.740234375,1267.199951171875,2749.760009765625
2018-06-22,6083.68994140625,1267.4000244140625,2754.8798828125
2018-06-23,6162.47998046875,,
2018-06-24,6173.22998046875,,
2018-06-25,6249.18017578125,1265.5999755859375,2717.070068359375
2018-06-26,6093.669921875,1256.5999755859375,2723.06005859375
2018-06-27,6157.1298828125,1252.800048828125,2699.6298828125
2018-06-28,5903.43994140625,1247.800048828125,2716.31005859375
2018-06-29,6218.2998046875,1251.300048828125,2718.3701171875
2018-06-30,6404.0,,
2018-07-01,6385.81982421875,,
2018-07-02,6614.18017578125,1239.800048828125,2726.7099609375
2018-07-03,6529.58984375,1251.5999755859375,2713.219970703125
2018-07-04,6597.5498046875,,
2018-07-05,6639.14013671875,1257.300048828125,2736.610107421875
2018-07-06,6673.5,1254.300048828125,2759.820068359375
2018-07-07,6856.93017578125,,
2018-07-08,6773.8798828125,,
2018-07-09,6741.75,1258.0999755859375,2784.169921875
2018-07-10,6329.9501953125,1253.800048828125,2793.840087890625
2018-07-11,6394.7099609375,1242.800048828125,2774.02001953125
2018-07-12,6228.81005859375,1245.0,2798.2900390625
2018-07-13,6238.0498046875,1239.5999755859375,2801.31005859375
2018-07-14,6276.1201171875,,
2018-07-15,6359.64013671875,,
2018-07-16,6741.75,1238.0999755859375,2798.429931640625
2018-07-17,7321.0400390625,1225.699951171875,2809.550048828125
2018-07-18,7370.77978515625,1226.300048828125,2815.6201171875
2018-07-19,7466.85986328125,1222.4000244140625,2804.489990234375
2018-07-20,7354.1298828125,1229.5,2801.830078125
2018-07-21,7419.2900390625,,
2018-07-22,7418.490234375,,
2018-07-23,7711.10986328125,1224.0,2806.97998046875
2018-07-24,8424.26953125,1223.9000244140625,2820.39990234375
2018-07-25,8181.39013671875,1231.4000244140625,2846.070068359375
2018-07-26,7951.580078125,1225.300048828125,2837.43994140625
2018-07-27,8165.009765625,1222.5999755859375,2818.820068359375
2018-07-28,8192.150390625,,
2018-07-29,8218.4599609375,,
2018-07-30,8180.47998046875,1221.300048828125,2802.60009765625
2018-07-31,7780.43994140625,1223.699951171875,2816.2900390625
2018-08-01,7624.91015625,1217.9000244140625,2813.360107421875
2018-08-02,7567.14990234375,1210.5999755859375,2827.219970703125
2018-08-03,7434.39013671875,1214.199951171875,2840.35009765625
2018-08-04,7032.85009765625,,
2018-08-05,7068.47998046875,,
2018-08-06,6951.7998046875,1208.5999755859375,2850.39990234375
2018-08-07,6753.1201171875,1209.5999755859375,2858.449951171875
2018-08-08,6305.7998046875,1212.5999755859375,2857.699951171875
2018-08-09,6568.22998046875,1211.9000244140625,2853.580078125
2018-08-10,6184.7099609375,1211.0999755859375,2833.280029296875
2018-08-11,6295.72998046875,,
2018-08-12,6322.68994140625,,
2018-08-13,6297.56982421875,1191.300048828125,2821.929931640625
2018-08-14,6199.7099609375,1193.0,2839.9599609375
2018-08-15,6308.52001953125,1177.5,2818.3701171875
2018-08-16,6334.72998046875,1176.199951171875,2840.68994140625
2018-08-17,6580.6298828125,1176.5,2850.1298828125
2018-08-18,6423.759765625,,
2018-08-19,6506.06982421875,,
2018-08-20,6308.52978515625,1186.800048828125,2857.050048828125
2018-08-21,6488.759765625,1192.5999755859375,2862.9599609375
2018-08-22,6376.7099609375,1196.300048828125,2861.820068359375
2018-08-23,6534.8798828125,1187.0,2856.97998046875
2018-08-24,6719.9599609375,1206.300048828125,2874.68994140625
2018-08-25,6763.18994140625,,
2018-08-26,6707.259765625,,
2018-08-27,6884.64013671875,1209.0,2896.739990234375
2018-08-28,7096.27978515625,1207.4000244140625,2897.52001953125
2018-08-29,7047.16015625,1204.5,2914.0400390625
2018-08-30,6978.22998046875,1197.699951171875,2901.1298828125
2018-08-31,7037.580078125,1200.300048828125,2901.52001953125
2018-09-01,7193.25,,
2018-09-02,7272.72021484375,,
2018-09-03,7260.06005859375,,
2018-09-04,7361.66015625,1192.699951171875,2896.719970703125
2018-09-05,6792.830078125,1194.9000244140625,2888.60009765625
2018-09-06,6529.169921875,1197.9000244140625,2878.050048828125
2018-09-07,6467.06982421875,1193.5999755859375,2871.679931640625
2018-09-08,6225.97998046875,,
2018-09-09,6300.85986328125,,
2018-09-10,6329.7001953125,1193.0,2877.1298828125
2018-09-11,6321.2001953125,1195.4000244140625,2887.889892578125
2018-09-12,6351.7998046875,1204.699951171875,2888.919921875
2018-09-13,6517.31005859375,1202.0,2904.179931640625
2018-09-14,6512.7099609375,1195.0,2904.97998046875
2018-09-15,6543.2001953125,,
2018-09-16,6517.18017578125,,
2018-09-17,6281.2001953125,1199.699951171875,2888.800048828125
2018-09-18,6371.2998046875,1196.800048828125,2904.31005859375
2018-09-19,6398.5400390625,1202.199951171875,2907.949951171875
2018-09-20,6519.669921875,1206.199951171875,2930.75
2018-09-21,6734.9501953125,1196.199951171875,2929.669921875
2018-09-22,6721.97998046875,,
2018-09-23,6710.6298828125,,
2018-09-24,6595.41015625,1199.300048828125,2919.3701171875
2018-09-25,6446.47021484375,1200.0,2915.56005859375
2018-09-26,6495.0,1194.0,2905.969970703125
2018-09-27,6676.75,1182.300048828125,2914.0
2018-09-28,6644.1298828125,1191.5,2913.97998046875
2018-09-29,6601.9599609375,,
2018-09-30,6625.56005859375,,
2018-10-01,6589.6201171875,1187.0999755859375,2924.590087890625
2018-10-02,6556.10009765625,1202.4000244140625,2923.429931640625
2018-10-03,6502.58984375,1198.300048828125,2925.510009765625
2018-10-04,6576.68994140625,1197.199951171875,2901.610107421875
2018-10-05,6622.47998046875,1201.199951171875,2885.570068359375
2018-10-06,6588.31005859375,,
2018-10-07,6602.9501953125,,
2018-10-08,6652.22998046875,1184.4000244140625,2884.429931640625
2018-10-09,6642.64013671875,1187.199951171875,2880.340087890625
2018-10-10,6585.52978515625,1189.300048828125,2785.679931640625
2018-10-11,6256.240234375,1223.5,2728.3701171875
2018-10-12,6274.580078125,1218.0999755859375,2767.1298828125
2018-10-13,6285.990234375,,
2018-10-14,6290.93017578125,,
2018-10-15,6596.5400390625,1226.4000244140625,2750.7900390625
2018-10-16,6596.10986328125,1227.300048828125,2809.919921875
2018-10-17,6544.43017578125,1223.699951171875,2809.2099609375
2018-10-18,6476.7099609375,1226.5,2768.780029296875
2018-10-19,6465.41015625,1225.300048828125,2767.780029296875
2018-10-20,6489.18994140625,,
2018-10-21,6482.35009765625,,
2018-10-22,6487.16015625,1221.199951171875,2755.8798828125
2018-10-23,6475.740234375,1233.4000244140625,2740.68994140625
2018-10-24,6495.83984375,1227.800048828125,2656.10009765625
2018-10-25,6476.2900390625,1229.0999755859375,2705.570068359375
2018-10-26,6474.75,1232.5,2658.68994140625
2018-10-27,6480.3798828125,,
2018-10-28,6486.39013671875,,
2018-10-29,6332.6298828125,1224.5,2641.25
2018-10-30,6334.27001953125,1222.5999755859375,2682.6298828125
2018-10-31,6317.60986328125,1212.300048828125,2711.739990234375
2018-11-01,6377.77978515625,1236.0,2740.3701171875
2018-11-02,6388.43994140625,1230.9000244140625,2723.06005859375
2018-11-03,6361.259765625,,
2018-11-04,6376.1298828125,,
2018-11-05,6419.66015625,1229.800048828125,2738.31005859375
2018-11-06,6461.009765625,1223.800048828125,2755.449951171875
2018-11-07,6530.14013671875,1226.199951171875,2813.889892578125
2018-11-08,6453.72021484375,1222.9000244140625,2806.830078125
2018-11-09,6385.6201171875,1206.4000244140625,2781.010009765625
2018-11-10,6409.22021484375,,
2018-11-11,6411.27001953125,,
2018-11-12,6371.27001953125,1201.300048828125,2726.219970703125
2018-11-13,6359.490234375,1199.199951171875,2722.179931640625
2018-11-14,5738.35009765625,1207.9000244140625,2701.580078125
2018-11-15,5648.02978515625,1212.800048828125,2730.199951171875
2018-11-16,5575.5498046875,1220.800048828125,2736.27001953125
2018-11-17,5554.330078125,,
2018-11-18,5623.5400390625,,
2018-11-19,4871.490234375,1223.0999755859375,2690.72998046875
2018-11-20,4451.8701171875,1219.0,2641.889892578125
2018-11-21,4602.169921875,1225.800048828125,2649.929931640625
2018-11-22,4365.93994140625,,
2018-11-23,4347.10986328125,1221.0,2632.56005859375
2018-11-24,3880.760009765625,,
2018-11-25,4009.969970703125,,
2018-11-26,3779.1298828125,1220.199951171875,2673.449951171875
2018-11-27,3820.719970703125,1211.199951171875,2682.169921875
2018-11-28,4257.419921875,1221.4000244140625,2743.7900390625
2018-11-29,4278.8466796875,1224.0999755859375,2737.800048828125
2018-11-30,4017.2685546875,1220.199951171875,2760.169921875
2018-12-01,4214.671875,,
2018-12-02,4139.8779296875,,
2018-12-03,3894.130859375,1233.9000244140625,2790.3701171875
2018-12-04,3956.893798828125,1241.0999755859375,2700.06005859375
2018-12-05,3753.994873046875,,
2018-12-06,3521.101806640625,1238.0999755859375,2695.949951171875
2018-12-07,3419.937255859375,1246.800048828125,2633.080078125
2018-12-08,3476.11474609375,,
2018-12-09,3614.234375,,
2018-12-10,3502.656005859375,1243.699951171875,2637.719970703125
2018-12-11,3424.588134765625,1241.9000244140625,2636.780029296875
2018-12-12,3486.9501953125,1244.4000244140625,2651.070068359375
2018-12-13,3313.67724609375,1242.699951171875,2650.5400390625
2018-12-14,3242.48486328125,1237.0,2599.949951171875
2018-12-15,3236.76171875,,
2018-12-16,3252.839111328125,,
2018-12-17,3545.86474609375,1247.4000244140625,2545.93994140625
2018-12-18,3696.05908203125,1249.199951171875,2546.159912109375
2018-12-19,3745.95068359375,1252.0999755859375,2506.9599609375
2018-12-20,4134.44140625,1263.5999755859375,2467.419921875
2018-12-21,3896.543701171875,1253.800048828125,2416.6201171875
2018-12-22,4014.1826171875,,
2018-12-23,3998.980224609375,,
2018-12-24,4078.59912109375,1267.5,2351.10009765625
2018-12-25,3815.49072265625,,
2018-12-26,3857.297607421875,1269.199951171875,2467.699951171875
2018-12-27,3654.83349609375,1277.300048828125,2488.830078125
2018-12-28,3923.918701171875,1279.9000244140625,2485.739990234375
2018-12-29,3820.40869140625,,
2018-12-30,3865.95263671875,,
2018-12-31,3742.700439453125,1278.300048828125,2506.85009765625
2019-01-01,3843.52001953125,,
2019-01-02,3943.409423828125,1281.0,2510.030029296875
2019-01-03,3836.7412109375,1291.800048828125,2447.889892578125
2019-01-04,3857.717529296875,1282.699951171875,2531.93994140625
2019-01-05,3845.194580078125,,
2019-01-06,4076.632568359375,,
2019-01-07,4025.248291015625,1286.800048828125,2549.68994140625
2019-01-08,4030.847900390625,1283.199951171875,2574.409912109375
2019-01-09,4035.29638671875,1289.300048828125,2584.9599609375
2019-01-10,3678.924560546875,1284.699951171875,2596.639892578125
2019-01-11,3687.365478515625,1287.0999755859375,2596.260009765625
2019-01-12,3661.301025390625,,
2019-01-13,3552.953125,,
2019-01-14,3706.05224609375,1289.0999755859375,2582.610107421875
2019-01-15,3630.67529296875,1286.199951171875,2610.300048828125
2019-01-16,3655.0068359375,1291.5999755859375,2616.10009765625
2019-01-17,3678.56396484375,1291.0,2635.9599609375
2019-01-18,3657.83935546875,1281.300048828125,2670.7099609375
2019-01-19,3728.568359375,,
2019-01-20,3601.013671875,,
2019-01-21,3576.032470703125,,
2019-01-22,3604.5771484375,1282.5,2632.89990234375
2019-01-23,3585.123046875,1283.0999755859375,2638.699951171875
2019-01-24,3600.865478515625,1279.0999755859375,2642.330078125
2019-01-25,3599.765869140625,1297.4000244140625,2664.760009765625
2019-01-26,3602.46044921875,,
2019-01-27,3583.9658203125,,
2019-01-28,3470.450439453125,1302.4000244140625,2643.85009765625
2019-01-29,3448.116943359375,1308.199951171875,2640.0
2019-01-30,3486.181640625,1309.9000244140625,2681.050048828125
2019-01-31,3457.792724609375,1319.699951171875,2704.10009765625
2019-02-01,3487.9453125,1316.9000244140625,2706.530029296875
2019-02-02,3521.060791015625,,
2019-02-03,3464.013427734375,,
2019-02-04,3459.154052734375,1314.300048828125,2724.8701171875
2019-02-05,3466.357421875,1314.199951171875,2737.699951171875
2019-02-06,3413.767822265625,1309.5,2731.610107421875
2019-02-07,3399.4716796875,1309.4000244140625,2706.050048828125
2019-02-08,3666.7802734375,1313.699951171875,2707.8798828125
2019-02-09,3671.20361328125,,
2019-02-10,3690.188232421875,,
2019-02-11,3648.4306640625,1307.0,2709.800048828125
2019-02-12,3653.528564453125,1309.199951171875,2744.72998046875
2019-02-13,3632.070556640625,1310.800048828125,2753.030029296875
2019-02-14,3616.880859375,1309.800048828125,2745.72998046875
2019-02-15,3620.810791015625,1318.0999755859375,2775.60009765625
2019-02-16,3629.78759765625,,
2019-02-17,3673.836181640625,,
2019-02-18,3915.71435546875,,
2019-02-19,3947.094482421875,1340.0999755859375,2779.760009765625
2019-02-20,3999.820556640625,1343.300048828125,2784.699951171875
2019-02-21,3954.1181640625,1323.5,2774.8798828125
2019-02-22,4005.526611328125,1329.199951171875,2792.669921875
2019-02-23,4142.52685546875,,
2019-02-24,3810.427490234375,,
2019-02-25,3882.6962890625,1325.9000244140625,2796.110107421875
2019-02-26,3854.35791015625,1325.0999755859375,2793.89990234375
2019-02-27,3851.04736328125,1317.699951171875,2792.3798828125
2019-02-28,3854.785400390625,1312.800048828125,2784.489990234375
2019-03-01,3859.583740234375,1296.4000244140625,2803.68994140625
2019-03-02,3864.4150390625,,
2019-03-03,3847.17578125,,
2019-03-04,3761.55712890625,1284.800048828125,2792.81005859375
2019-03-05,3896.375,1282.0,2789.64990234375
2019-03-06,3903.942626953125,1284.9000244140625,2771.449951171875
2019-03-07,3911.484375,1283.800048828125,2748.929931640625
2019-03-08,3901.131591796875,1297.0,2743.070068359375
2019-03-09,3963.313720703125,,
2019-03-10,3951.599853515625,,
2019-03-11,3905.227294921875,1288.800048828125,2783.300048828125
2019-03-12,3909.15625,1296.300048828125,2791.52001953125
2019-03-13,3906.71728515625,1307.5,2810.919921875
2019-03-14,3924.369140625,1293.4000244140625,2808.47998046875
2019-03-15,3960.9111328125,1301.800048828125,2822.47998046875
2019-03-16,4048.725830078125,,
2019-03-17,4025.22900390625,,
2019-03-18,4032.50732421875,1300.300048828125,2832.93994140625
2019-03-19,4071.190185546875,1305.0,2832.570068359375
2019-03-20,4087.476318359375,1300.5,2824.22998046875
2019-03-21,4029.326904296875,1306.0999755859375,2854.8798828125
2019-03-22,4023.96826171875,1311.5999755859375,2800.7099609375
2019-03-23,4035.826416015625,,
2019-03-24,4022.168212890625,,
2019-03-25,3963.070556640625,1321.9000244140625,2798.360107421875
2019-03-26,3985.080810546875,1314.300048828125,2818.4599609375
2019-03-27,4087.066162109375,1309.9000244140625,2805.3701171875
2019-03-28,4069.107177734375,1289.800048828125,2815.43994140625
2019-03-29,4098.37451171875,1293.0,2834.39990234375
2019-03-30,4106.66015625,,
2019-03-31,4105.404296875,,
2019-04-01,4158.18310546875,1288.4000244140625,2867.18994140625
2019-04-02,4879.8779296875,1290.0,2867.239990234375
2019-04-03,4973.02197265625,1289.9000244140625,2873.39990234375
2019-04-04,4922.798828125,1289.0,2879.389892578125
2019-04-05,5036.68115234375,1290.4000244140625,2892.739990234375
2019-04-06,5059.8173828125,,
2019-04-07,5198.89697265625,,
2019-04-08,5289.77099609375,1297.0999755859375,2895.77001953125
2019-04-09,5204.95849609375,1303.5,2878.199951171875
